www.telegraph.co.uk,__4547362582448064135,China Daily,Top,1,0,4,5,0,0
www.telegraph.co.uk,__17540960323107172269,Alex Teixeira,Top>Person>FullName,0,0,2,0,0,2
www.telegraph.co.uk,aa013efa70,Premier League,Top>Event>Occasion>Games,4,4,4,8,1,3
www.telegraph.co.uk,47e7283736,Chelsea,Top>Location>GeoPoliticalEntity>District,15,5,14,25,3,6
www.telegraph.co.uk,2aa43990cf,Midsomer Murders,Top>Product>CulturalProduct>Broadcast,0,2,0,0,2,0
www.telegraph.co.uk,9b5f2c8d18,Villa,Top>Person>LastName,2,3,0,2,0,3
www.telegraph.co.uk,__12036118971907949489,TG-860,Top,2,0,0,2,0,0
www.telegraph.co.uk,__12376651319548700249,TG-4,Top,2,0,0,2,0,0
www.telegraph.co.uk,__1636123719595495594,Olympus Image,Top,2,0,0,2,0,0
www.telegraph.co.uk,__16397156805351614565,Gareth Johnson,Top>Person>FullName,0,2,0,0,2,0
www.telegraph.co.uk,__16447274081244829431,Scottish Government,Top,3,1,4,4,3,1
www.telegraph.co.uk,__1868189660420254940,Scottish Funding Council,Top>Organization,0,2,0,0,2,0
www.telegraph.co.uk,__9066358085737542614,head teachers,Top>OtherEntity>Title,2,0,0,2,0,0
www.telegraph.co.uk,__6343286198368909756,TFF,Top,4,0,0,4,0,0
www.telegraph.co.uk,__1913036800145615742,UFC,Top,2,0,0,2,0,0
www.telegraph.co.uk,__3159817733598500127,Conor McGregor,Top>Person>FullName,3,0,0,3,0,0
www.telegraph.co.uk,__13763557070011667669,Natwest Cup,Top,2,0,0,2,0,0
www.telegraph.co.uk,8839814bd3,Swansea,Top>Location>GeoPoliticalEntity>City,0,2,3,2,2,1
www.telegraph.co.uk,1961587f47,Juan Mata,Top>Person>FullName,2,1,0,3,0,0
www.telegraph.co.uk,4ac02b89f4,Juan de Mata,Top>Person>FullName,2,0,0,2,0,0
www.telegraph.co.uk,__16552236341026507998,Van Gaal,Top>Person>FullName,6,6,2,9,1,4
www.telegraph.co.uk,317a4037d6,Ferrari,Top>Organization>SportsOrganization>SportsTeam,2,0,0,2,0,0
www.telegraph.co.uk,3706404535,National Democratic Party,Top>Organization>PoliticalParty,0,0,2,0,0,2
www.telegraph.co.uk,872d7cf8bd,RMT,Top>Organization>Institute>LaborUnion,1,2,0,0,0,3
www.telegraph.co.uk,__16255843538934271968,SeaWorld San Diego,Top,2,0,0,2,0,0
www.telegraph.co.uk,__17465602285108734661,Jamir Hussain,Top>Person>FullName,0,0,2,0,0,2
www.telegraph.co.uk,__12940545380979124524,Breast Cancer,Top,0,0,2,0,0,2
www.telegraph.co.uk,__15291004347158898661,National Human Genome Research Institute,Top>Organization>Institute,2,0,0,0,0,2
www.telegraph.co.uk,22c0bec63e,ArsÃ¨ne Wenger,Top>Person>FullName,9,8,3,9,4,7
www.telegraph.co.uk,1df63c0edb,Ross Barkley,Top>Person>FullName,2,0,0,2,0,0
www.telegraph.co.uk,__17870309435412198041,Roberto Martinez,Top>Person>FullName,2,0,3,3,0,2
www.telegraph.co.uk,__10267329860549176504,Benik Afobe,Top,2,0,0,2,0,0
www.telegraph.co.uk,__13950849794278729652,Steve McClaren,Top>Person>FullName,2,2,3,4,1,2
www.telegraph.co.uk,bb5de822e5,Alay,Top>Person>LastName,0,0,2,2,0,0
www.telegraph.co.uk,5cf7628588,Oxford University,Top>Organization>EducationalOrganization>University,6,3,4,9,0,4
www.telegraph.co.uk,199600442b,Justin Bieber,Top>Person>FullName,0,2,0,0,2,0
www.telegraph.co.uk,80752dc4c2,YouTube,Top>Organization>Company>TechnologyCompany>SoftwareCompany,0,2,0,0,2,0
www.telegraph.co.uk,__12073136266638027494,east,Top>Location,2,0,0,2,0,0
www.telegraph.co.uk,__6281802410865038067,west,Top>Location,0,0,2,2,0,0
www.telegraph.co.uk,__8714513630136556965,University of Washington,Top>Organization>EducationalOrganization>University,0,0,2,2,0,0
www.telegraph.co.uk,616b3ea15a,Oxford,Top>Location>GeoPoliticalEntity>City,0,2,0,0,0,2
www.telegraph.co.uk,__2588454471713551550,Rhodes Must Fall,Top,3,1,2,0,0,6
www.telegraph.co.uk,029db85d48,Oxford University Press,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>MediaCompany,0,0,2,2,0,0
www.telegraph.co.uk,__13511439264907818051,All Soul,Top,0,0,2,2,0,0
www.telegraph.co.uk,__5156337710133461229,Key Stage,Top,0,0,2,2,0,0
www.telegraph.co.uk,8887d9b3c2,London School of Economics,Top>Organization>EducationalOrganization>University,0,2,0,2,0,0
www.telegraph.co.uk,__9285095660821095760,York Tories Badger Culling,Top,2,0,0,0,0,2
www.telegraph.co.uk,__11083358657994172055,Intermediate Maths,Top,0,0,2,2,0,0
www.telegraph.co.uk,fe7e8600a6,Cambridge University,Top>Organization>EducationalOrganization>University,0,0,2,2,0,0
www.telegraph.co.uk,__10202475994176047034,Cecil Rhodes,Top>Person>FullName,1,4,3,2,2,4
www.telegraph.co.uk,__12864588164970979334,Jamie Li,Top>Person>FullName,0,0,1,1,0,0
www.telegraph.co.uk,__709474758131519325,Telegraph Finals,Top,0,1,0,1,0,0
www.telegraph.co.uk,__7818195661816241966,Legishon,Top,2,0,0,2,0,0
www.telegraph.co.uk,380e054462,Kenya,Top>Location>GeoPoliticalEntity>Country,4,0,2,4,0,2
www.telegraph.co.uk,__3559359029874047134,Saruni Samburu,Top,2,0,0,2,0,0
www.telegraph.co.uk,__5755831402988629122,Samburu National Reserve,Top,0,0,2,2,0,0
www.telegraph.co.uk,__14702586935890205579,Tsavo East,Top,0,2,0,0,0,2
www.telegraph.co.uk,__14228757437424922665,Nitro Diesel,Top,2,0,0,2,0,0
www.telegraph.co.uk,b604633911,Shell,Top>Organization>Company>IndustrialCompany,4,0,2,6,0,0
www.telegraph.co.uk,__10065719648651549158,VWCV,Top,5,0,0,5,0,0
www.telegraph.co.uk,7266294f7b,Wood,Top>Person>LastName,0,2,0,2,0,0
www.telegraph.co.uk,__1581503063041792934,Stephen Turner,Top>Person>FullName,2,0,0,2,0,0
www.telegraph.co.uk,__14513084159737361514,Harrod Blank,Top,0,0,2,2,0,0
www.telegraph.co.uk,__16532842981487150088,Caddy Life,Top,2,0,0,2,0,0
www.telegraph.co.uk,__6511155792793115894,Caddy Maxi Life,Top,2,0,0,2,0,0
www.telegraph.co.uk,__13783787865212523292,Doubleback,Top,0,0,2,2,0,0
www.telegraph.co.uk,__17863174275866761643,Caddy Maxi,Top,2,0,0,2,0,0
www.telegraph.co.uk,__7801985386050922969,Transporter California,Top,2,0,0,2,0,0
www.telegraph.co.uk,__16355515433648141774,Robert,Top>Person,0,0,2,2,0,0
www.telegraph.co.uk,__16529362043008529761,best](http://i.telegraph.co.uk/multimedia/archive/03559/vw-van-signs-,Top>Id>Url,2,0,0,2,0,0
www.telegraph.co.uk,__3314446922231386607,alamy_3559032n.jpg,Top>Id>Url,0,0,2,2,0,0
www.telegraph.co.uk,__6229142360221875404,Transporter Highline,Top,2,0,0,2,0,0
www.telegraph.co.uk,__721807760250710375,Volkswagen Transporter,Top,2,0,0,2,0,0
www.telegraph.co.uk,__9038911575077597085,Arthur Patterson,Top>Person>FullName,0,0,1,0,1,0
www.telegraph.co.uk,3f68e958f2,Gareth Frank Bale,Top>Person>FullName,4,0,1,4,0,1
www.telegraph.co.uk,9f68857570,Louis van Gaal,Top>Person>FullName,1,0,1,1,0,1
www.telegraph.co.uk,c6a42aa345,Old Trafford,Top>Location>Facility>SportsFacility,0,0,1,0,0,1
www.telegraph.co.uk,__7891878254841217595,Tony Durrant,Top>Person>FullName,1,0,0,1,0,0
www.telegraph.co.uk,c67e699631,North Sea,Top>Location>GeographicalEntity>WaterForm>Sea,1,0,2,2,1,0
www.telegraph.co.uk,835c6ae83b,FTSE 100,Top>OtherEntity>IndexName>EconomicIndexName>StockIndexName,0,1,2,1,1,1
www.telegraph.co.uk,__9156364870747488145,SAB,Top,0,0,1,1,0,0
www.telegraph.co.uk,b8ad79f24c,Anheuser-Busch Inbev,Top>Organization>Company>IndustrialCompany>IndustrialServicesCompany,0,0,1,1,0,0
www.telegraph.co.uk,04c94ca238,Office of Communications,Top>Organization>Institute>EnterpriseAssociation,1,0,1,1,1,0
www.telegraph.co.uk,adcb98d4d8,European Commission,Top>Organization>Government,1,1,2,1,1,2
www.telegraph.co.uk,00d6211404,Garde,Top>Person>FirstName,2,0,0,2,0,0
www.telegraph.co.uk,__1204471098310298722,Joaquin Guzman,Top>Person>FullName,0,0,1,1,0,0
www.telegraph.co.uk,__3674994842150216918,David Haye,Top>Person>FullName,0,1,1,0,0,2
www.telegraph.co.uk,__764635488463669084,Dave Haye,Top>Person>FullName,0,1,0,0,0,1
www.telegraph.co.uk,ff8c4bdf84,Illumina, Inc.,Top>Organization>Company>HealthcareCompany>HealthcareEquipmentCompany,2,0,0,0,0,2
www.telegraph.co.uk,253b90c761,Siri,Top>OtherEntity>MethodSystem,2,0,0,0,0,2
www.telegraph.co.uk,__10906955534972977883,Prime Members,Top,0,0,2,2,0,0
www.telegraph.co.uk,__17618591055324125021,Prime Music,Top,0,0,2,2,0,0
www.telegraph.co.uk,a9d561b358,Amazon,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>RetailingCompany,5,0,0,5,0,0
www.telegraph.co.uk,__2982129514991485837,Yahoo Messenger,Top,2,0,0,0,0,2
www.telegraph.co.uk,__8847904403158771991,Barbulescu,Top>Person>FullName,0,0,2,0,0,2
www.telegraph.co.uk,__12745854710387730399,Artfinder,Top,2,0,0,2,0,0
www.telegraph.co.uk,__569547270023627090,Angela Roldan,Top>Person>FullName,0,0,2,2,0,0
www.telegraph.co.uk,__6832450884871794552,My Hotels,Top,0,0,2,2,0,0
www.telegraph.co.uk,495d651de5,Google, Inc.,Top>Organization>Company>TechnologyCompany>SoftwareCompany,4,0,1,5,0,0
www.telegraph.co.uk,__6931749964941692662,Howard Gosling,Top>Person>FullName,0,0,2,0,0,2
www.telegraph.co.uk,0c3b9ef232,John Terry,Top>Person>FullName,4,5,1,6,0,4
www.telegraph.co.uk,fcd15a4894,Guus Hiddink,Top>Person>FullName,4,2,1,5,0,2
www.telegraph.co.uk,__12811332620104776895,Liam Williams,Top>Person>FullName,2,0,0,0,0,2
www.telegraph.co.uk,__14652313709321173034,Warren Gatland,Top>Person>FullName,2,2,0,1,1,2
www.telegraph.co.uk,__11823543548842932012,Bruce Grobbelaar,Top>Person>FullName,2,0,0,2,0,0
www.telegraph.co.uk,__15684532910417819819,Paul Dalglish,Top>Person>FullName,0,0,2,2,0,0
www.telegraph.co.uk,__17176696500509816362,Danny Simpson,Top>Person>FullName,0,2,0,0,2,0
www.telegraph.co.uk,__6307091996917376852,Stephanie Ward,Top>Person>FullName,0,2,0,0,2,0
www.telegraph.co.uk,__1686764388320013165,David Chapple of The Business Travel Show,Top,0,0,2,2,0,0
www.telegraph.co.uk,__3917189951119771694,Carlson Wagonlit Travel,Top,0,0,1,1,0,0
www.telegraph.co.uk,__12630590285223556914,Global Business Travel Association,Top,0,0,1,1,0,0
www.telegraph.co.uk,c94f1d5ad1,Singapore,Top>Location>GeoPoliticalEntity>City,2,0,1,3,0,0
www.telegraph.co.uk,__9076487397725526638,Business Travel Show,Top,1,0,0,1,0,0
www.telegraph.co.uk,e82ce9ee89,Airbnb,Top>Organization>Company>IndustrialCompany>IndustrialServicesCompany>CommercialServices,1,0,0,1,0,0
www.telegraph.co.uk,__10260104673034560170,Vivid Sydney Festival,Top>Event,1,0,0,1,0,0
www.telegraph.co.uk,__9120709111609782511,Sydney Harbour Bridge,Top,1,0,0,1,0,0
www.telegraph.co.uk,__13114366033522847590,Clifford Constable,Top>Person>FullName,0,1,0,1,0,0
www.telegraph.co.uk,__4571722277777982185,Magnus Bashaarat,Top>Person>FullName,0,1,0,1,0,0
www.telegraph.co.uk,d8d061fedd,Everton,Top>Organization>SportsOrganization>SportsTeam,9,5,1,9,1,5
www.telegraph.co.uk,8bb2e37148,JÃ¼rgen Klopp,Top>Person>FullName,6,2,5,6,3,4
www.telegraph.co.uk,e4f18bfd85,Priti Patel,Top>Person>FullName,0,0,2,2,0,0
www.telegraph.co.uk,__16552302910866924506,Bobby Dundas,Top,2,0,0,2,0,0
www.telegraph.co.uk,0209e4defc,Barclays PLC,Top>Organization>Company>FinancialCompany>BankingCompany>BankingServices>Bank,0,2,1,1,0,2
www.telegraph.co.uk,__12329842749230740774,Sally Grant,Top>Person>FullName,2,0,0,0,0,2
www.telegraph.co.uk,1cdc48c821,Pep Guardiola,Top>Person>FullName,7,1,3,8,1,2
www.telegraph.co.uk,0b21b097c4,Summer,Top>Person>FirstName,8,2,1,6,1,4
www.telegraph.co.uk,192765d4b9,Shanghai,Top>Location>GeoPoliticalEntity>City,1,0,1,2,0,0
www.telegraph.co.uk,__8872985737438401319,Xu Genbao,Top>Person>FullName,1,0,0,1,0,0
www.telegraph.co.uk,e08a5dda30,China,Top>Location>GeoPoliticalEntity>Country,24,15,11,29,14,7
www.telegraph.co.uk,__10220979502092258075,Daniel Bryan,Top>Person>FullName,1,0,0,1,0,0
www.telegraph.co.uk,__18333002570635005857,Bryan Danielson,Top>Person>FullName,1,0,0,1,0,0
www.telegraph.co.uk,__13008777061394391711,Ashton Turner,Top>Person>FullName,1,0,0,1,0,0
www.telegraph.co.uk,__6784158853866799986,Kung Fu Panda,Top,0,1,0,1,0,0
www.telegraph.co.uk,64a20c0c7d,Jiangsu,Top>Location>GeoPoliticalEntity>Adm2,0,1,1,2,0,0
www.telegraph.co.uk,824381ea2d,Guangdong,Top>Location>GeographicalEntity>NaturalReserve,0,0,1,1,0,0
www.telegraph.co.uk,__13785355520341558946,Year of the Monkey,Top,1,0,0,1,0,0
www.telegraph.co.uk,__7312351025167020161,Spring Festival,Top>Event,1,0,0,1,0,0
www.telegraph.co.uk,bd2ccefa37,Beijing,Top>Location>GeoPoliticalEntity>City,0,0,2,1,0,1
www.telegraph.co.uk,__5323768319714434612,Kirsten Stagg,Top>Person>FullName,0,0,1,1,0,0
www.telegraph.co.uk,__17792562718513432851,Visit Alderney,Top,1,0,0,1,0,0
www.telegraph.co.uk,c9647f9031,Deutsche Bank,Top>Organization>Company>FinancialCompany>BankingCompany>BankingServices>Bank,0,1,0,0,1,0
www.telegraph.co.uk,0404ea4d6c,Europe,Top>Location>GeoPoliticalEntity>Continent,4,7,2,3,6,4
www.telegraph.co.uk,b5fbe00078,Countryfile,Top>Product>CulturalProduct>Broadcast,0,1,0,1,0,0
www.telegraph.co.uk,__5502615121985624528,The Real Marigold Hotel,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,0,0,1,0,0,1
www.telegraph.co.uk,__16699204341433705281,Spike Lee,Top>Person>FullName,0,0,1,1,0,0
www.telegraph.co.uk,__2463176012946233132,Jada Pinkett,Top>Person>FullName,0,0,1,1,0,0
www.telegraph.co.uk,cffc41ec82,Will Smith,Top>Person>FullName,0,0,1,1,0,0
www.telegraph.co.uk,7a2664fc70,Ukraine,Top>Location>GeoPoliticalEntity>Country,0,1,1,0,1,1
www.telegraph.co.uk,907362c725,Crimea,Top>Location>GeographicalEntity>LandForm,1,0,0,0,0,1
www.telegraph.co.uk,a4f222c5f5,Crimea,Top>Person>LastName,1,0,1,0,1,1
www.telegraph.co.uk,1c59be50d7,Sussex,Top>Location>GeoPoliticalEntity>Adm2,1,0,0,1,0,0
www.telegraph.co.uk,__17538308155440611798,Matthew Hobden,Top>Person>FullName,1,0,1,1,1,0
www.telegraph.co.uk,24546ef0fe,Watford,Top>Organization>SportsOrganization>SportsTeam,1,0,2,1,1,1
www.telegraph.co.uk,__9870666281098798771,Nick Easter,Top,1,0,0,1,0,0
www.telegraph.co.uk,__6332428168634048131,England Test,Top,0,0,1,0,0,1
www.telegraph.co.uk,5ce5cc830b,Wales,Top>Location>GeoPoliticalEntity>Adm1,3,2,6,9,1,1
www.telegraph.co.uk,f9a6488fa3,World Cup,Top>Event>Occasion>Games,2,2,0,3,0,1
www.telegraph.co.uk,1bd78c0260,Dover,Top>Location>GeoPoliticalEntity>City,0,0,1,0,1,0
www.telegraph.co.uk,735ef4214e,West Ham,Top>Location>GeoPoliticalEntity>District,2,1,1,2,0,2
www.telegraph.co.uk,30547e4711,Koons,Top>Person>LastName,1,0,0,1,0,0
www.telegraph.co.uk,43c343c51d,Asas,Top>Person>LastName,1,0,1,2,0,0
www.telegraph.co.uk,7421f2fc6a,India,Top>Location>GeoPoliticalEntity>Country,5,3,2,4,4,2
www.telegraph.co.uk,__9813871726144464502,Andros Townsend,Top,0,2,0,1,1,0
